Gene,Tumor_Mean,Normal_Mean,Log2FC,P_Value,NegLog10_P,Significance
PTPN21,8.233703828623518,9.96429649122807,-0.24783188272104326,4.2361074013731524e-60,59.37303303741432,Not Significant
SCN4A,4.394594712853236,8.013670175438598,-0.7406000840603236,4.2853130470263066e-60,59.3680174468726,Not Significant
C2orf88,5.238709115770283,8.365757894736841,-0.5861482004654035,4.7544020953010256e-60,59.32290409135294,Not Significant
PDGFD,8.451655241567911,10.705001754385966,-0.30848623902417166,4.8206998592286014e-60,59.31688990720991,Not Significant
CENPF,10.82614357338195,7.694330701754388,0.44383282031071564,5.00203663812699e-60,59.30085313154232,Not Significant
TACC3,9.597188422971742,7.309494736842105,0.35084888815059295,5.025168149077471e-60,59.29884940157022,Not Significant
HSPB6,7.340877848678214,12.04094649122807,-0.6447774464289044,5.154359767123486e-60,59.28782527157799,Not Significant
PELI2,6.852826162260711,9.01602192982456,-0.351025760453212,5.574933886395052e-60,59.25376027858367,Not Significant
C16orf75,8.103382862351868,5.632172807017543,0.4569211596056535,5.639601848081628e-60,59.24875155581893,Not Significant
PARK2,4.969776572470374,7.204037719298245,-0.4586571872903788,5.691855854340945e-60,59.24474610691119,Not Significant
ABLIM1,11.020152780309935,12.669406140350878,-0.18549533391223533,5.797820603004153e-60,59.23673522677521,Not Significant
PALM2-AKAP2,9.612024065633546,11.767706140350876,-0.26679949981386447,6.029684904039646e-60,59.219705382389265,Not Significant
PYCR1,11.13556034639927,8.622339473684208,0.3347811215692535,6.05751922322328e-60,59.21770519897724,Not Significant
GNAL,5.179347675478578,8.084640350877192,-0.5559748534927182,6.328842506819983e-60,59.19867571160465,Not Significant
CDO1,5.467230902461258,9.449952631578947,-0.692276377142398,6.750808917953865e-60,59.17064418456823,Not Significant
GPAM,8.787537101185048,12.443771052631579,-0.457920102589736,6.90821960317968e-60,59.160633865236996,Not Significant
ABCA6,5.964923974475842,9.299476315789471,-0.5643914741073746,7.267525554839842e-60,59.13861343244279,Not Significant
CCDC50,10.256796353691886,11.575266666666668,-0.15979269395117918,7.859658306722567e-60,59.10459633420621,Not Significant
BMX,3.4455938924339105,7.024183333333333,-0.8519784050862014,7.887859811977088e-60,59.103040816553886,Not Significant
C9orf125,4.7095645396536,7.029864912280702,-0.4919949997639457,8.098653874811397e-60,59.09158716177873,Not Significant
ANGPTL1,5.047984594348223,8.804605263157894,-0.697005083501864,8.618243536368849e-60,59.06458123767783,Not Significant
PKD2,8.889288058340929,10.539561403508772,-0.22264982247088091,8.83935248011993e-60,59.05357954772569,Not Significant
CXorf36,8.436087876025525,10.606571052631578,-0.29868105828076735,8.921088652116911e-60,59.04958214486626,Not Significant
TXNIP,13.122839288969917,15.283814912280704,-0.20540856790382986,9.045257748340649e-60,59.043579053227916,Not Significant
NDC80,7.855545031905196,4.525141228070176,0.6805697615221287,9.17108657432519e-60,59.037579206829655,Not Significant
USP44,2.0930031905195987,4.9516561403508765,-0.9442828548810834,9.487740062881874e-60,59.022837222251574,Not Significant
CD34,10.124784776663628,12.234964912280702,-0.25057694450536333,9.692038675823369e-60,59.01358486149046,Not Significant
NMT2,7.877339015496809,9.893347368421052,-0.29524814324193965,9.714352678671333e-60,59.012586133555956,Not Significant
THSD1,6.5897353691886975,8.26191403508772,-0.28726078249535364,1.03372087312106e-59,58.98559671426746,Not Significant
SSTR1,2.635769371011851,5.745708771929824,-0.8917093476996458,1.069701747755675e-59,58.97073729461368,Not Significant
PEAR1,6.748179033728349,9.112893859649125,-0.3842666962101628,1.0749594292803197e-59,58.96860792642017,Not Significant
FGF1,7.648222151321786,10.14965701754386,-0.3665238431601325,1.167790050897621e-59,58.932635229083594,Not Significant
SEMA3G,8.384069279854149,11.325645614035087,-0.3933776470481835,1.1840196585358754e-59,58.92664108686751,Not Significant
MAZ,12.337816955332727,10.962905263157895,0.15695475595540842,1.2199515735788758e-59,58.91365740846041,Not Significant
ARID5B,10.338595259799451,12.079728070175438,-0.20609063161209343,1.222754564652726e-59,58.912660707243305,Not Significant
KIF20A,8.816268732907933,5.0574473684210535,0.6964647806323958,1.2397590590404304e-59,58.9066627095931,Not Significant
ALDH1L1,3.7389120328167733,9.161658771929826,-1.1005081384620008,1.3051730191806794e-59,58.88433191262096,Downregulated
FGF2,6.7778554238833175,10.344787719298244,-0.5445852908603827,1.4764553809229487e-59,58.830779673054984,Not Significant
H2AFZ,11.871446216955333,10.558516666666668,0.15521789672292316,1.5247250780729707e-59,58.81680845653976,Not Significant
CALCOCO1,10.40333454876937,11.58792456140351,-0.14258468064346078,1.5565807400813153e-59,58.80782834747594,Not Significant
NDRG2,10.152053509571559,12.822433333333333,-0.30970222482907384,1.6037858443375454e-59,58.794853624101634,Not Significant
SKA1,6.892891886964448,3.8133596491228072,0.7135097640457454,1.6037966423673906e-59,58.794850700077205,Not Significant
HSPB2,5.609917684594349,8.426621929824561,-0.5121085620857553,1.6185965932507493e-59,58.79086137802598,Not Significant
EGFLAM,7.490371376481312,9.462580701754387,-0.301339185808996,1.694693524089095e-59,58.770908830104844,Not Significant
OIP5,6.133732634457612,3.463878070175439,0.6763595251592559,1.7581354869295083e-59,58.75494766000254,Not Significant
MAP1LC3C,2.2426298085688243,6.013174561403509,-1.1129033084266804,1.7798301828313643e-59,58.74962143262229,Downregulated
HMMR,7.908563354603464,4.541671052631579,0.6848717167254356,1.8239473225637314e-59,58.73898770868866,Not Significant
PRC1,9.927752962625343,7.520268421052632,0.3590259882460156,1.8792113643800363e-59,58.726024369861456,Not Significant
EBF3,5.696218322698268,8.645619298245613,-0.5265273035604773,1.9675263203363258e-59,58.70607944921013,Not Significant
ADH1A,1.8511773017319963,6.963495614035088,-1.4818440909061537,2.2072889090242574e-59,58.65614081890756,Downregulated
CDC20,9.04184357338195,5.599792105263158,0.6055316716155391,2.2374057676926984e-59,58.650255246708305,Not Significant
IL11RA,7.1242289881495,8.926116666666667,-0.2889985076922541,2.2840743953688894e-59,58.6412897546416,Not Significant
SKA3,7.291927894257064,4.25124649122807,0.6590476542420051,2.305149822558961e-59,58.637300842510314,Not Significant
HN1,10.889094439380127,8.950022807017543,0.25686709537736435,2.3968209091488414e-59,58.62036441530892,Not Significant
PPAP2A,9.308878030993618,11.187872807017541,-0.24155902399172582,2.497863138871458e-59,58.6024313608623,Not Significant
ACACB,8.541212670920693,12.014259649122806,-0.4478486955859202,2.6091311716543627e-59,58.58350408659788,Not Significant
CD36,9.276129717411122,14.095890350877193,-0.5548588421997177,2.744144927112782e-59,58.56159295587226,Not Significant
DIXDC1,9.131262989972653,10.804381578947368,-0.22050842651598668,2.7821498433875504e-59,58.55561948311325,Not Significant
GGTA1,6.9473452142206025,9.318342982456139,-0.3766663894614952,2.953032863769936e-59,58.5297317198231,Not Significant
DLGAP5,8.042155879671832,4.332017543859649,0.7619852614884991,3.236564663550831e-59,58.48991571175967,Not Significant
RRM2,9.683889516864175,6.154508771929824,0.5785123419889787,3.57985495374106e-59,58.44613456946395,Not Significant
CYP2U1,7.475204102096627,9.078319298245614,-0.24993505202789526,3.5880390722364946e-59,58.445142836317935,Not Significant
DPYSL2,10.564143482224248,12.17107105263158,-0.18771425396734606,3.747654105943032e-59,58.426240499644564,Not Significant
PCDHGB7,6.401175752051048,8.813878070175438,-0.40706887142057935,3.7648615458977027e-59,58.42425099050133,Not Significant
CCDC64,8.544264448495898,5.552829824561403,0.5425159514129864,3.9503407602117206e-59,58.40336544009594,Not Significant
AQP7,3.8458949863263445,9.748312280701755,-1.1492750969244376,4.012031126699352e-59,58.39663570623454,Downregulated
GLYAT,1.6031226982680036,7.5544394736842095,-1.7164300109612276,4.414025815716138e-59,58.3551651311675,Downregulated
PTRF,12.112761440291704,14.079358771929822,-0.2016035440478174,4.636873740771055e-59,58.33377472951566,Not Significant
FAM54A,5.874299453053783,3.248000877192982,0.69442863462143,4.88746820720222e-59,58.31091605465624,Not Significant
ABCB5,2.030403919781221,6.275881578947367,-1.2636119600889764,4.93608242435345e-59,58.306617596919914,Downregulated
AASS,7.36153901549681,9.387358771929826,-0.3129884493421103,5.058096475491803e-59,58.29601289140637,Not Significant
NUAK2,7.688637192342752,5.566091228070175,0.40409511432053924,5.1397672032373225e-59,58.28905655116796,Not Significant
EZH2,8.639867365542388,6.380763157894736,0.38524330050084166,5.21077901720797e-59,58.28309734434277,Not Significant
ADH5,10.898935095715586,11.82594385964912,-0.10823253327566527,5.29479012125837e-59,58.27615125009584,Not Significant
CBX7,9.13262707383774,10.972287719298244,-0.24069058695002898,5.429802456744699e-59,58.265215970320234,Not Significant
HEPN1,1.6816283500455786,6.624278070175438,-1.5074914313760313,5.510606422246153e-59,58.25880060598607,Downregulated
COL25A1,2.6393334548769367,5.817080701754386,-0.9054798174670035,5.551612938799483e-59,58.255580820723836,Not Significant
LHCGR,0.4049292616226071,3.3192859649122806,-1.620295343146212,5.797424557426043e-59,58.23676489417885,Downregulated
TPO,2.723159708295351,5.915342105263158,-0.8932731207286697,5.802145988847964e-59,58.23641134803362,Not Significant
ADH1B,6.922406745670009,13.819458771929822,-0.9034820813811625,6.394312185917999e-59,58.19420616423077,Not Significant
FLAD1,10.248523336371925,9.15055701754386,0.14817672403328372,6.430707931926895e-59,58.191741214633204,Not Significant
CLEC3B,7.094785232452143,10.752926315789473,-0.5379553034399133,6.80888654216724e-59,58.166923902496826,Not Significant
DPP3,10.319716864175023,8.903587719298246,0.19281471068794795,7.143518578450872e-59,58.14608782144416,Not Significant
PLEKHM3,7.809271649954422,9.583841228070174,-0.26476867726443043,7.192690939518818e-59,58.14310860036169,Not Significant
RELN,3.8373533272561535,8.54157894736842,-0.9800101060458635,7.735349801671322e-59,58.11152004221017,Not Significant
CNTNAP3,4.264229717411122,7.9754850877192975,-0.7697674667839168,8.266727977558885e-59,58.08266635289948,Not Significant
EXO1,7.616929170464904,4.04545701754386,0.7721888706663947,8.65437473733913e-59,58.0627643036329,Not Significant
NCAPG,8.540169371011851,5.55675,0.5410339913842936,8.693928186659465e-59,58.060783951477404,Not Significant
FAM122A,8.72530711030082,9.731743859649121,-0.14206881250681846,8.713726054463307e-59,58.05979609770587,Not Significant
POLR3K,9.036421877848678,7.659855263157895,0.21283020264421745,8.733673334612527e-59,58.058803056017645,Not Significant
LOC134466,3.8747483135824976,6.415954385964913,-0.6053046367611024,9.722769578345786e-59,58.01221000654873,Not Significant
EMCN,7.9454601640838645,10.160490350877193,-0.3191728121888736,9.879364024801727e-59,58.0052710118303,Not Significant
GTSE1,7.5213235186873275,4.514601754385964,0.6278208219061249,1.031708287804868e-58,57.98644308071793,Not Significant
CENPM,7.093102005469462,4.069940350877192,0.6747240056516439,1.0435440600558411e-58,57.98148920962185,Not Significant
LOC283392,1.6883574293527803,7.087166666666667,-1.588909380211968,1.0453162544650504e-58,57.98075229635667,Downregulated
COL11A1,10.634455332725615,4.719464035087719,1.0244518074978097,1.0749592612938316e-58,57.96860799428841,Upregulated
SCN3B,3.8038876937101187,6.782579824561402,-0.6960460454295058,1.099432328009762e-58,57.95883149706846,Not Significant
CNIH2,5.804663628076573,2.651822807017544,0.8979070825135124,1.0997577519767925e-58,57.95870296808365,Not Significant
GHR,7.832009571558797,11.032014912280701,-0.4460646194528944,1.1149112301984126e-58,57.95275970998777,Not Significant
CLDN11,6.493433090246126,9.682276315789474,-0.5115203667039551,1.117463545794454e-58,57.95176663563991,Not Significant
ANLN,9.324181677301732,6.004137719298246,0.5597480780016425,1.1537177743279927e-58,57.9379004165203,Not Significant
BUB1B,8.390861804922515,5.190537719298246,0.6011928314128939,1.1696154778321453e-58,57.93195689321401,Not Significant
KIF23,8.821115861440292,6.180775438596491,0.4517473044267191,1.2048078663773348e-58,57.91908220555812,Not Significant
GINS1,8.28103318140383,5.997138596491227,0.4075203494591986,1.2075528867453145e-58,57.91809383952578,Not Significant
KPNA2,11.411082041932541,9.578843859649123,0.23044693333933286,1.2130702128541786e-58,57.916114061315916,Not Significant
SYN2,4.0083526891522325,7.927250877192982,-0.8338798089879228,1.2154814743695134e-58,57.91525165602295,Not Significant
PDK4,8.948470464904284,12.905392105263159,-0.48309778689747623,1.241055566051151e-58,57.90620877330453,Not Significant
ADH4,0.7025992707383774,4.077265789473684,-1.576312867991189,1.2739507917776964e-58,57.89484734693956,Downregulated
PRRG3,1.1005082041932543,3.793648245614034,-1.1903856282357625,1.3863570384798882e-58,57.85812490834392,Downregulated
WASF3,7.1769391978122155,9.674044736842104,-0.3844741451452369,1.4657163386751903e-58,57.833950070941896,Not Significant
KCNJ16,1.973184503190519,6.762676315789473,-1.3845451384876566,1.5761060006921612e-58,57.80241457747616,Downregulated
ANGPT4,1.0205996353691886,3.992814035087719,-1.3050696800262227,1.6248376091727484e-58,57.78919003712469,Downregulated
FAM162B,3.236824612579763,5.619582456140352,-0.6437568107353533,1.657452792112187e-58,57.78055883240563,Not Significant
SHE,7.0600620783956245,9.374540350877195,-0.36418456305113484,1.69189974981386e-58,57.77162537379848,Not Significant
GCOM1,6.884666818596171,10.161775438596491,-0.5014448288878106,1.7586854135376654e-58,57.75481183841817,Not Significant
DNAJC18,6.746417593436646,8.018763157894737,-0.2194003182361565,1.7666953673273257e-58,57.752838329777,Not Significant
B3GALT1,1.0501503190519599,4.096474561403508,-1.3137699278583188,1.792360386065985e-58,57.74657466323203,Downregulated
NEIL3,5.571505104831358,2.1818210526315793,1.0463711361000672,1.807378797419833e-58,57.74295081678677,Upregulated
RBMS3,4.844956882406564,7.504436842105262,-0.5410233225929257,1.8448128809801834e-58,57.7340476776778,Not Significant
RSPO3,5.4833568824065635,8.480781578947369,-0.5482650076721384,1.8872856325240915e-58,57.72416236626778,Not Significant
HDGF,13.030506107566088,11.950552631578946,0.11555338817283906,1.90453565710343e-58,57.720210891977416,Not Significant
RASSF9,4.22026645396536,6.805477192982455,-0.5803633879839285,2.0114508622353643e-58,57.69649057234984,Not Significant
APOB,1.7867443026435734,6.86970350877193,-1.4977286489728605,2.168802281991948e-58,57.663780038467046,Downregulated
LPL,8.645742114858708,13.367616666666665,-0.5748566197222733,2.233422151555065e-58,57.651029180751706,Not Significant
TACR1,4.70524740200547,8.443403508771928,-0.7270174680076565,2.2951129148594426e-58,57.6391959432012,Not Significant
SCN2B,3.260914858705561,7.045971929824561,-0.9171034808319593,2.297016308723256e-58,57.638835921320705,Not Significant
ASPM,8.86432288058341,5.132379824561404,0.6857729662813926,2.4685024751222834e-58,57.607566432985095,Not Significant
FAM70A,5.221607019143118,7.908207017543859,-0.5178478137305706,2.618830062892297e-58,57.581892682232514,Not Significant
DCT,0.7279241567912488,3.474417543859649,-1.372659996997153,2.8214029834584326e-58,57.549534878753164,Downregulated
RAD51,7.29430355515041,4.741064912280702,0.53080248023635,3.213185107095744e-58,57.49306425463068,Not Significant
COL6A6,4.347145123062899,8.539533333333333,-0.8351498599922458,3.301340378273844e-58,57.481309696273975,Not Significant
C5orf4,8.144103099361896,10.95432192982456,-0.38661872508878936,3.385526491749126e-58,57.47037378349838,Not Significant
GSTM5,4.811188422971741,8.928272807017544,-0.7727095244749643,3.455006208867088e-58,57.46155116783412,Not Significant
HAGHL,7.012780218778486,3.404887719298245,0.8631976605130274,3.591446501967232e-58,57.44473059841444,Not Significant
TOP2A,11.140104649042843,7.468062280701755,0.5196770726416701,3.615995672724388e-58,57.441772097918204,Not Significant
AOC3,9.095569553327257,12.744618421052632,-0.4451445509295922,3.6242221750365584e-58,57.44078518670306,Not Significant
DACT2,2.251471741112124,6.196717543859649,-1.1462461514788256,3.725803914494403e-58,57.4287800053426,Downregulated
CCNE2,7.761628988149498,5.105765789473684,0.5210268745268539,3.749772235565962e-58,57.42599511089654,Not Significant
